movieId,title,tmdbId
26792,Sidekicks (1992),22590
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",48150
26797,Visions of Light: The Art of Cinematography (1992),41778
26810,Bad Boy Bubby (1993),14135
26812,Barbarians at the Gate (1993),27678
26819,Fortress (1992),12088
26828,Mr. Nanny (1993),19371
26838,"Snapper, The (1993)",12664
26840,Sonatine (Sonachine) (1993),7500
26849,"Stand, The (1994)",13519
26854,"Darkman II: Return of Durant, The (1995)",18998
26861,Freaked (1993),17796
26865,Fist of Legend (Jing wu ying xiong) (1994),17809
26870,Major League II (1994),11067
26871,My Father the Hero (1994),10486
26875,"Pure Formality, A (Pura formalità, Una) (1994)",19223
26887,"Langoliers, The (1995)",152426
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",51038
26901,Last of the Dogmen (1995),30718
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),37797
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),12613
26928,"Summer's Tale, A (Conte d'été) (1996)",37563
26940,"Late Shift, The (1996)",30330
26947,Pusher (1996),2061
26958,Emma (1996),12254
26965,"Boxer, The (1997)",16992
26974,Gummo (1997),18415
26985,Nirvana (1997),8765
26999,"Lion King II: Simba's Pride, The (1998)",9732
27002,From the Earth to the Moon (1998),30983
27003,Beowulf (1999),5470
27006,RKO 281 (1999),50008
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,12095
27020,Gia (1998),14533
27022,Thursday (1998),9812
27032,Who Am I? (Wo shi shei) (1998),8697
27036,Merlin (1998),7096
27074,Brave New World (1998),27260
27075,Addams Family Reunion (1998),11508
27105,Purgatory (1999),23356
27124,Bleeder (1999),17985
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),9597
27140,Candyman 3: Day of the Dead (1999),12485
27155,"Batman/Superman Movie, The (1998)",17074
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",18491
27176,Style Wars (1983),29587
27178,In July (Im Juli) (2000),3716
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),21348
27193,Taxi 2 (2000),2332
27246,If These Walls Could Talk 2 (2000),28031
27251,"10th Kingdom, The (2000)",110147
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",43423
27266,11-30-45,844
27306,Bartleby (2001),53048
27311,Batman Beyond: Return of the Joker (2000),16234
27317,Audition (Ôdishon) (1999),11075
27320,"Nine Lives of Tomas Katz, The (2000)",16171
27328,Monday (2000),36246
27329,Paradise Lost 2: Revelations (2000),17208
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),2899
27369,Daria: Is It Fall Yet? (2000),44756
27370,Late Night Shopping (2001),18088
27373,61* (2001),20536
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),2440
27408,Ripley's Game (2002),10955
27416,Jalla! Jalla! (2000),10978
27420,Teknolust (2002),81540
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",11847
27434,Darkness (2002),11056
27441,Blood: The Last Vampire (2000),919
27450,Blueberry (2004),10046
27473,American Psycho II: All American Girl (2002),10726
27478,Ali G Indahouse (2002),9298
27480,Dead or Alive 2: Tôbôsha (2000),13899
27482,Cube 2: Hypercube (2002),437
27491,Pulse (Kairo) (2001),27324
27513,Dog Days (Hundstage) (2001),9025
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),11178
27537,Nothing (2003),10981
27539,Undertaking Betty (Plots with a View) (2002),10918
27549,Dead or Alive: Final (2002),36222
27555,Fubar (2002),13984
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",16184
27584,Dead End (2003),11427
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),4689
27595,Jesus Christ Vampire Hunter (2001),16209
27604,Suicide Club (Jisatsu saakuru) (2001),12720
27611,Battlestar Galactica (2003),206216
27618,"Sound of Thunder, A (2005)",10077
27619,"Lion King 1½, The (2004)",11430
27627,Oasis (2002),26955
27644,Remember Me (Ricordati di me) (2003),38970
27660,"Animatrix, The (2003)",55931
27664,"Brown Bunny, The (2003)",12703
27667,Ju-on: The Curse (2000),32250
27674,11:14,9282
27683,Tremors 4: The Legend Begins (2004),10891
27685,Bring It On Again (2004),12540
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",60672
27692,And Starring Pancho Villa as Himself (2003),24241
27695,Nicotina (2003),11556
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),3177
27705,In Hell (2003),19277
27706,Lemony Snicket's A Series of Unfortunate Events (2004),11774
27708,Helen of Troy (2003),19341
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",4972
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",2841
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),11606
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),12140
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",15370
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",12496
27744,"Facing Windows (Finestra di fronte, La) (2003)",29987
27746,Ginger Snaps: Unleashed (2004),10361
27751,'Salem's Lot (2004),36763
27762,Comic Book: The Movie (2004),25757
27768,Intimate Strangers (Confidences trop intimes) (2004),21200
27769,Down to the Bone (2004),40876
27772,Ju-on: The Grudge (2002),11838
27773,Old Boy (2003),670
27776,Red Lights (Feux rouges) (2004),25500
27778,Ginger Snaps Back: The Beginning (2004),12583
27784,One Missed Call (Chakushin ari) (2003),9694
27788,"Jacket, The (2005)",9667
27790,Millions (2004),13373
27793,Starship Troopers 2: Hero of the Federation (2004),10304
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),9316
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),11647
27803,"Sea Inside, The (Mar adentro) (2004)",1913
27808,Spanglish (2004),2539
27815,"Chorus, The (Choristes, Les) (2004)",5528
27816,Saints and Soldiers (2003),10105
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",1114
27821,"Interpreter, The (2005)",179
27822,Open Water (2003),83
27826,Touch of Pink (2004),55177
27829,Slasher (2004),26766
27830,"Bobby Jones, Stroke of Genius (2004)",24747
27831,Layer Cake (2004),4836
27834,"Return, The (Vozvrashcheniye) (2003)",11190
27837,Flight of the Phoenix (2004),11866
27838,Mean Creek (2004),12281
27839,"Ring Two, The (2005)",10320
27846,"Corporation, The (2003)",11420
27850,"Yes Men, The (2003)",3396
27865,Azumi (2003),5889
27866,In My Father's Den (2004),1126
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),11658
27873,Metallica: Some Kind of Monster (2004),11401
27878,Born into Brothels (2004),1392
27879,DiG! (2004),1843
27882,Riding Giants (2004),291
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),8357
27904,"Scanner Darkly, A (2006)",3509
27905,Casshern (2004),11662
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),13372
30707,Million Dollar Baby (2004),70
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),12487
30749,Hotel Rwanda (2004),205
30793,Charlie and the Chocolate Factory (2005),118
30803,3-Iron (Bin-jip) (2004),1280
30810,"Life Aquatic with Steve Zissou, The (2004)",421
30812,"Aviator, The (2004)",2567
30816,"Phantom of the Opera, The (2004)",9833
30818,Beyond the Sea (2004),6478
30820,"Woodsman, The (2004)",9692
30822,In Good Company (2004),1901
30825,Meet the Fockers (2004),693
30846,"Assassination of Richard Nixon, The (2004)",842
30848,"Love Song for Bobby Long, A (2004)",9953
30850,"Merchant of Venice, The (2004)",11162
30883,Fat Albert (2004),15045
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",42420
30892,In the Realms of the Unreal (2004),1853
30894,White Noise (2005),11804
30898,"Upside of Anger, The (2005)",11354
30994,Little Miss Marker (1980),47876
31000,Sweet Liberty (1986),66600
31030,I Remember Mama (1948),43442
31038,Smooth Talk (1985),33766
31049,Out Cold (1989),120328
31083,Man Trouble (1992),39472
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),34326
31101,Stander (2003),18927
31114,Imaginary Heroes (2004),25350
31116,Sergeant York (1941),16442
31123,Ruby & Quentin (Tais-toi!) (2003),7229
31150,Wizards (1977),16220
31162,"Life and Death of Peter Sellers, The (2004)",10609
31184,Appleseed (Appurushîdo) (2004),11633
31193,"Many Adventures of Winnie the Pooh, The (1977)",13716
31221,Elektra (2005),9947
31223,Racing Stripes (2005),6439
31225,Coach Carter (2005),7214
31260,Boys Town (1938),42390
31297,Gold Diggers of 1935 (1935),43892
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),8422
31364,Memories of Murder (Salinui chueok) (2003),11423
31367,"Chase, The (1994)",10694
31410,"Downfall (Untergang, Der) (2004)",613
31420,Assault on Precinct 13 (2005),8978
31422,Are We There Yet? (2005),11637
31424,Alone in the Dark (2005),12142
31427,Hide and Seek (2005),11096
31431,Boogeyman (2005),8968
31433,"Wedding Date, The (2005)",6961
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),31165
31437,Nobody Knows (Dare mo shiranai) (2004),2517
31445,Employee of the Month (2004),11413
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",661
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",29259
31553,Double Dragon (1994),2436
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),27430
31610,Purple Butterfly (Zi hudie) (2003),34561
31617,El Cid (1961),16638
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4935
31660,Steamboy (Suchîmubôi) (2004),8953
31664,Gorgeous (Boh lee chun) (1999),10951
31685,Hitch (2005),8488
31692,Uncle Nino (2003),32588
31694,Bride & Prejudice (2004),57825
31696,Constantine (2005),561
31698,Son of the Mask (2005),10214
31700,Because of Winn-Dixie (2005),17880
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),8340
31737,Bunny Lake Is Missing (1965),1942
31804,Night Watch (Nochnoy dozor) (2004),3040
31851,Sons of the Desert (1933),43128
31867,Man of the House (2005),13498
31878,Kung Fu Hustle (Gong fu) (2004),9470
31903,Zelary (2003),19765
31909,Dr. Giggles (1992),37527
31921,"Seven-Per-Cent Solution, The (1976)",29578
31923,"Three Musketeers, The (1973)",2926
31925,Royal Flash (1975),54302
31952,Control (Kontroll) (2003),5204
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),8016
32009,Tyler Perry's Diary of a Mad Black Woman (2005),16186
32011,Cursed (2005),10012
32017,"Pacifier, The (2005)",10022
32019,Be Cool (2005),4551
32022,Gunner Palace (2004),30856
32029,Hostage (2005),2026
32031,Robots (2005),9928
32058,Class Action (1991),15771
32060,"Cat and the Canary, The (1927)",76804
32116,"Oh, God! You Devil (1984)",38148
32139,"Agony and the Ecstasy, The (1965)",36815
32160,Twentieth Century (1934),31835
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),1093
32213,Cube Zero (2004),438
32234,Julia (1977),42222
32243,Stealing Rembrandt (Rembrandt) (2003),11196
32289,Ice Princess (2005),13374
32291,Melinda and Melinda (2004),9688
32294,Milk and Honey (2003),228890
32296,Miss Congeniality 2: Armed and Fabulous (2005),10040
32298,Guess Who (2005),11638
32300,D.E.B.S. (2004),540
32302,"League of Ordinary Gentlemen, A (2004)",77120
32314,Incident at Loch Ness (2004),48463
32371,Call Northside 777 (1948),26038
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",19884
32392,800 Bullets (800 Balas) (2002),37748
32440,If Looks Could Kill (1991),22434
32442,Greedy (1994),12778
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",15283
32460,Knockin' on Heaven's Door (1997),158
32469,We're No Angels (1955),5996
32511,"Touch of Zen, A (Xia nu) (1971)",44154
32515,Walker (1987),28448
32554,Memories (Memorîzu) (1995),42994
32582,"Wild Parrots of Telegraph Hill, The (2003)",17592
32584,"Ballad of Jack and Rose, The (2005)",17113
32587,Sin City (2005),187
32589,Beauty Shop (2005),14177
32596,Sahara (2005),7364
32598,Fever Pitch (2005),11431
32620,Not on the Lips (Pas sur la bouche) (2003),51945
32632,Electra Glide in Blue (1973),26332
32649,"Special Day, A (Giornata particolare, Una) (1977)",42229
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",49565
32659,Tanguy (2001),2029
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),44181
32728,"Little Girl Who Lives Down the Lane, The (1976)",19971
32743,Ringu 0: Bâsudei (2000),9674
32770,Brothers (Brødre) (2004),3875
32799,Maidens in Uniform (Mädchen in Uniform) (1931),9653
32862,With Six You Get Eggroll (1968),39225
32875,Holiday (Jour de fête) (1949),4595
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),31442
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",775
32906,"Ascent, The (Voskhozhdeniye) (1977)",50183
32914,Carrie (2002),7342
32917,Boccaccio '70 (1962),45267
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",7453
33085,"Amityville Horror, The (2005)",10065
33090,Mutant Aliens (2001),30863
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),9393
33126,"Frisco Kid, The (1979)",16972
33132,State Property 2 (2005),13409
33138,Palindromes (2004),13073
33145,"Lot Like Love, A (2005)",8976
33148,King's Ransom (2005),27360
33154,Enron: The Smartest Guys in the Room (2005),13020
33158,xXx: State of the Union (2005),11679
33162,Kingdom of Heaven (2005),1495
33164,House of Wax (2005),10066
33166,Crash (2004),1640
33171,Mysterious Skin (2004),11171
33188,Mischief (1985),14750
33201,Between Your Legs (Entre las piernas) (1999),53116
33237,San Francisco (1936),43881
33294,Vampire Hunter D (1985),9463
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",26810
33312,"Cocoanuts, The (1929)",20625
33421,Dear Wendy (2005),10913
33435,Los Angeles Plays Itself (2003),38643
33437,Unleashed (Danny the Dog) (2005),10027
33493,Star Wars: Episode III - Revenge of the Sith (2005),1895
33495,Kicking & Screaming (2005),9981
33499,Monster-in-Law (2005),4379
33558,"Snow Walker, The (2003)",14694
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),20271
33615,Madagascar (2005),953
33629,Airborne (1993),13064
33639,Mad Hot Ballroom (2005),14358
33644,Dominion: Prequel to the Exorcist (2005),12700
33646,"Longest Yard, The (2005)",9291
33649,Saving Face (2004),19316
33660,Cinderella Man (2005),921
33669,"Sisterhood of the Traveling Pants, The (2005)",9779
33672,Lords of Dogtown (2005),9787
33677,Rock School (2005),23825
33679,Mr. & Mrs. Smith (2005),787
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",14199
33683,High Tension (Haute tension) (Switchblade Romance) (2003),10226
33725,It's All Gone Pete Tong (2004),12109
33779,Eddie Izzard: Dress to Kill (1999),13589
33781,Quo Vadis (1951),11620
33794,Batman Begins (2005),272
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),15767
33815,"Perfect Man, The (2005)",15648
33826,Saint Ralph (2004),25248
33830,Herbie: Fully Loaded (2005),11451
33834,Land of the Dead (2005),11683
33836,Bewitched (2005),9722
33838,Rize (2005),2287
33880,Me and You and Everyone We Know (2005),1382
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",9534
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),33908
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",276
33966,Cop and ½ (1993),12574
34018,At the Circus (1939),22553
34048,War of the Worlds (2005),74
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",1667
34129,Rebound (2005),7233
34143,Dark Water (2005),9009
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",1553
34150,Fantastic Four (2005),9738
34153,Murderball (2005),14278
34162,Wedding Crashers (2005),9522
34164,Happy Endings (2005),14922
34271,Hustle & Flow (2005),10476
34292,Hardware (1990),11309
34312,"Calcium Kid, The (2004)",31063
34319,"Island, The (2005)",1635
34321,Bad News Bears (2005),13341
34323,"Devil's Rejects, The (2005)",1696
34326,Last Days (2005),1665
34330,November (2004),9775
34332,Sky High (2005),11459
34334,Stealth (2005),10048
34336,Must Love Dogs (2005),11648
34338,"Aristocrats, The (2005)",15258
34359,Georgy Girl (1966),42719
34397,"Order, The (2001)",37632
34405,Serenity (2005),16320
34437,Broken Flowers (2005),308
34450,Miracles - Mr. Canton and Lady Rose (1989),25074
34482,"Browning Version, The (1951)",39946
34520,"Dukes of Hazzard, The (2005)",6519
34523,The Chumscrubber (2005),13919
34528,Junebug (2005),1444
34530,Deuce Bigalow: European Gigolo (2005),11453
34532,"Skeleton Key, The (2005)",9913
34534,Four Brothers (2005),8292
34536,The Great Raid (2005),13922
34540,Pretty Persuasion (2005),14166
34542,Grizzly Man (2005),501
34800,Private Resort (1985),17824
34811,Pusher II: With Blood on My Hands (2004),11328
35015,Duma (2005),15907
35347,Animal Farm (1954),11848
35807,"Teahouse of the August Moon, The (1956)",43313
35836,"40-Year-Old Virgin, The (2005)",6957
35957,Red Eye (2005),11460
36276,Hidden (a.k.a. Cache) (Caché) (2005),445
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),9564
36363,Kin-Dza-Dza! (1986),20874
36397,Valiant (2005),14175
36401,"Brothers Grimm, The (2005)",4442
36477,"Baxter, The (2005)",13169
36509,"Cave, The (2005)",9042
36517,"Constant Gardener, The (2005)",1985
36519,Transporter 2 (2005),9335
36525,Just Like Heaven (2005),9007
36527,Proof (2005),9777
36529,Lord of War (2005),1830
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),10092
36535,Everything Is Illuminated (2005),340
36537,Thumbsucker (2005),1546
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),65215
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),10753
36931,New Police Story (Xin jing cha gu shi) (2004),11636
37211,Go West (1940),22575
37240,Why We Fight (2005),14286
37380,Doom (2005),8814
37382,Domino (2005),9923
37384,Waiting... (2005),7553
37386,Aeon Flux (2005),8202
37444,Frankenstein 90 (1984),3118
37475,"Unfinished Life, An (2005)",1947
37477,"Man, The (2005)",9074
37495,Survive Style 5+ (2004),16133
37545,Woyzeck (1979),10319
37720,"Exorcism of Emily Rose, The (2005)",8643
37727,Flightplan (2005),9315
37729,Corpse Bride (2005),3933
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),8923
